what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1380089104958
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1380089104960
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1380089104961
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1380089105002
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1380089105029
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1380089105030
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1380089105031
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1380089105087
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1380089105149
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1380089105152
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1380089105153
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1380089105153
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1380089105154
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1380089105185
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1380089105187
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1380089105188
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1380089105190
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1380089105191
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1380089105242
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1380089105243
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1380089105343
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1380089105345
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1380089105346
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1380089105348
started,bundle,com.android.ide.eclipse.base,22.0.4.v201307151829--741630,"com.android.ide.eclipse.base",1380089105349
os,sysinfo,,,"win32",1380089105356
arch,sysinfo,,,"x86_64",1380089105356
ws,sysinfo,,,"win32",1380089105356
locale,sysinfo,,,"en_SG",1380089105356
processors,sysinfo,,,"4",1380089105356
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1380089105356
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1380089105356
java.specification.name,sysinfo,,,"Java Platform API Specification",1380089105356
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1380089105356
java.specification.version,sysinfo,,,"1.6",1380089105356
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1380089105356
java.version,sysinfo,,,"1.6.0_18",1380089105356
java.vm.info,sysinfo,,,"mixed mode",1380089105356
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1380089105356
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1380089105356
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1380089105356
java.vm.specification.version,sysinfo,,,"1.0",1380089105356
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1380089105356
java.vm.version,sysinfo,,,"16.0-b13",1380089105356
started,bundle,com.android.ide.eclipse.adt,22.0.4.v201307151829--741630,"com.android.ide.eclipse.adt",1380089107241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089131055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089134151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089134277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089150649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089157486
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1380089190763
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1380089191776
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1380089192162
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1380089192571
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1380089193109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089263857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089380354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089388940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380089430690
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380089430838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380089737282
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380089738263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380090813644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091207071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091261685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091826140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091827847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091828931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091883313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091884033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380091916748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120712233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380120721892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120742759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120743516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120744313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120754095
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380120757314
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1380120772875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120781421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120801094
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380120803926
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1380120805562
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1380120807196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380120807893
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1380120808538
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1380120808830
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1380120809092
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1380120809183
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1380120809185
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1380120809528
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1380120809702
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1380120810225
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1380120810502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1380120820369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380120821286
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1380120822260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120868671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120908337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120920543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120921226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120921530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120940944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120944075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120944229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120944566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120946488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120950442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120956408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120958311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380120971183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121009768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121013556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121045159
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380121045310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121048026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121075689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380121077069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121086497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121086620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121089518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121097928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121100504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121103413
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380121103440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121106475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121126591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380121130685
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1380121147297
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1380121147696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121148149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121148328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121148486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121148646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380121148816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121149908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121152831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121169307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121179732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380121183619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380121187584
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1380134188750
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1380134188751
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1380134188751
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1380134188752
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1380134188752
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1380134188753
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1380134188753
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1380134188754
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1380134188754
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1380134188755
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1380134188755
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1380134188756
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1380134188774
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1380134188775
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1380134188776
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1380134188776
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1380134188776
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1380134188777
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1380134188777
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1380134188778
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1380134188778
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1380134188778
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1380134188779
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1380134188779
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1380134188780
